gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
AL133371.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RNASE3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL355922.4	0.00034667188	1.0622898e-09	0.0	0.00042884704	0.0005242463958060288	2.4028354	0.80285925	0
AL355922.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL355922.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RNASE2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
METTL17	0.10071425	0.10476207	0.1261061946902655	0.09975687	0.10275229357798166	-0.07055935	0.18961917	0
AL161668.3	0.0018183608	0.0014899444	0.0022123893805309734	0.0018961824	0.0015727391874180866	0.32826734	0.11668295	0
SLC39A2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NDRG2	0.40878674	0.42261648	0.4435840707964602	0.40550628	0.36775884665792924	-0.059610404	0.4198269	0
TPPP2	0.00034996218	0.0008543728	0.0011061946902654867	0.00023044771	0.0002621231979030144	-1.530131	0.3179368	0
AL161668.4	0.00078131026	0.00202615	0.00331858407079646	0.00048639602	0.0005242463958060288	-1.8582962	0.673897	0
AL161668.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RNASE13	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RNASE7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RNASE8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ARHGEF40	0.10889645	0.13408393	0.1592920353982301	0.10293012	0.10327653997378768	-0.38114572	1.9407458	0
ZNF219	0.16793253	0.1588559	0.1902654867256637	0.17007844	0.1709043250327654	0.09842169	0.3982956	0
TMEM253	0.005181574	0.005516411	0.0055309734513274336	0.005102523	0.0060288335517693315	-0.11043699	0.05587317	0
AL161668.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OR5AU1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC00641	0.025269499	0.02105469	0.028761061946902654	0.026268415	0.026998689384010486	0.31783321	0.5153565	0
HNRNPC	1.4720672	1.4903449	0.9258849557522124	1.4677396	0.8726081258191349	-0.022048725	0.48519042	0
RPGRIP1	0.0007191259	0.0028887629	0.00331858407079646	0.00020512808	0.0002621231979030144	-3.2920616	0.9477973	0
SUPT16H	0.6860829	0.7344168	0.6404867256637168	0.6746426	0.5546526867627785	-0.12245814	1.9501129	0
AL135744.1	0.0005470567	1.0622898e-09	0.0	0.0006767016	0.0007863695937090433	2.9573452	1.0729681	0
CHD8	0.380606	0.41500467	0.4391592920353982	0.3724512	0.3436435124508519	-0.15603651	1.5666763	0
RAB2B	0.08291489	0.09216759	0.11283185840707964	0.08072401	0.08414154652686763	-0.19104016	0.593982	0
TOX4	0.43685207	0.48147193	0.504424778761062	0.42627624	0.3905635648754915	-0.17562428	2.2426362	0
METTL3	0.07745512	0.08541814	0.11393805309734513	0.07556994	0.08152031454783748	-0.17651021	0.5366722	0
SALL2	0.06678674	0.06483772	0.07853982300884955	0.06724978	0.07208387942332896	0.052616637	0.10755241	0
AL161747.2	0.00044160627	0.0011459952	0.0011061946902654867	0.00027469796	0.0002621231979030144	-1.7334985	0.33737206	0
OR10G3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV1-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OR10G2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV1-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OR4E2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OR4E1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC243972.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV9-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV10	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV11	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV12-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV13-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV12-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV13-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV14DV4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV9-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV15	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV12-3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV16	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV17	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV18	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV19	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV20	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV21	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV22	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV23DV6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDV1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV24	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV25	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV26-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV8-7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV27	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV28	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV29DV5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV30	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV31	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV32	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV33	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC244502.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV26-2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV34	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV35	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV36DV7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV37	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV38-1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV38-2DV8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV39	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV40	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAV41	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC244502.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDV2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDD1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDD2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDD3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDJ1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDJ4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDJ2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDJ3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDC	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRDV3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ61	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ60	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ59	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ58	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ57	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ56	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ55	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ54	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ53	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ52	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ51	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ50	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ49	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ48	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ47	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ46	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ45	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ44	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ43	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ42	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ41	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ40	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ39	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ38	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ37	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ36	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ35	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ34	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ33	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ32	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ31	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ30	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ29	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ28	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ27	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ26	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ25	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ24	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ23	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ22	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ21	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ20	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ19	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ18	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ17	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ16	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ14	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ13	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ12	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ11	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ10	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ9	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAJ1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TRAC	0.0005416707	1.0622898e-09	0.0	0.0006700243	0.0002621231979030144	2.9448886	0.49833065	0
LINC02332	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC243965.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DAD1	0.8220272	0.8795971	0.7477876106194691	0.8083967	0.6343381389252949	-0.12176503	2.7555795	0
AC243965.2	0.00019702667	0.0010284354	0.0011061946902654867	-3.594323e-09	0.0	-3.4963038	0.49815428	0
ABHD4	0.041167688	0.047618218	0.059734513274336286	0.039636906	0.04325032765399738	-0.26406062	0.56204575	0
OR6J1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL160314.2	0.0069675315	0.0065742265	0.008849557522123894	0.007060893	0.007077326343381389	0.10153878	0.06497965	0
OXA1L	0.36659735	0.4059707	0.4446902654867257	0.35726342	0.3363040629095675	-0.18433899	2.0523102	0
SLC7A7	0.0015686628	0.0027854592	0.00331858407079646	0.0012802993	0.001834862385321101	-1.0638199	0.42553592	0
MRPL52	0.6048114	0.6470864	0.6073008849557522	0.5948051	0.5132372214941022	-0.12152169	1.7500284	0
MMP14	0.01224777	0.020887658	0.02654867256637168	0.01020084	0.011271297509829619	-1.026779	1.6317024	0
LRP10	0.2595765	0.30025563	0.336283185840708	0.24993335	0.24665792922673657	-0.2645511	2.5509953	0
REM2	0.0040764334	1.0622898e-09	0.0	0.005042382	0.004980340760157274	5.6843495	4.4978004	0
RBM23	0.17333004	0.1698313	0.20907079646017698	0.17415407	0.1764089121887287	0.0362407	0.1268272	0
PRMT5-AS1	0.001890788	0.0008361267	0.0011061946902654867	0.002140697	0.0015727391874180866	1.259172	0.507666	0
PRMT5	0.1853117	0.19885656	0.23783185840707965	0.18209624	0.181651376146789	-0.12696026	0.62378424	0
AL132780.1	0.0017755809	0.0013276483	0.0011061946902654867	0.0018817302	0.00235910878112713	0.47311994	0.15048017	0
HAUS4	0.13738883	0.15333252	0.18141592920353983	0.13360605	0.13866317169069461	-0.19853961	0.906145	0
AJUBA	0.060878027	0.061316274	0.08075221238938053	0.060774446	0.0655307994757536	-0.012784224	0.023650965	0
AL132780.2	0.020236878	0.031238815	0.03761061946902655	0.017630022	0.018610747051114023	-0.82175624	1.686574	0
C14orf93	0.018813176	0.016425919	0.02101769911504425	0.019379068	0.02070773263433814	0.2371942	0.29211557	0
PSMB5	1.1614137	1.283167	0.875	1.1325704	0.7659239842726081	-0.18009332	9.492444	0
PSMB11	0.00018668783	1.0622898e-09	0.0	0.00023092824	0.0002621231979030144	1.7265033	0.4984417	0
CDH24	0.0046827816	0.0043846825	0.00663716814159292	0.00475359	0.0060288335517693315	0.11404636	0.063972175	0
ACIN1	0.451944	0.4933455	0.497787610619469	0.44213352	0.40445609436435126	-0.15808243	1.9014843	0
C14orf119	0.36236635	0.34997562	0.3838495575221239	0.3652996	0.34836173001310616	0.061808556	0.3978269	0
LMLN2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CEBPE	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SLC7A8	0.023020193	0.028493414	0.03761061946902655	0.021723492	0.022804718217562255	-0.3898009	0.6433037	0
RNF212B	0.0022187273	0.0023469739	0.00331858407079646	0.0021883072	0.0015727391874180866	-0.09671793	0.032949764	0
HOMEZ	0.06957474	0.076196425	0.1006637168141593	0.068007015	0.07155963302752294	-0.16381209	0.44261703	0
PPP1R3E	0.10295384	0.08805102	0.10619469026548672	0.1064862	0.10353866317169069	0.27397156	1.0958977	0
BCL2L2	0.047302555	0.050603643	0.06415929203539823	0.04651851	0.05058977719528178	-0.12118655	0.22768298	0
BCL2L2-PABPN1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PABPN1	0.68855816	0.6888842	0.629424778761062	0.6884916	0.5698558322411533	-0.0008223113	0.0060316008	0
SLC22A17	0.28347886	0.29669106	0.3329646017699115	0.28034464	0.27024901703800785	-0.08173162	0.46731	0
EFS	0.036200196	0.03490782	0.04424778761061947	0.036504954	0.038269986893840105	0.06436156	0.09378445	0
AL049829.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
IL25	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CMTM5	0.0021145332	0.0062686554	0.007743362831858407	0.0011300534	0.001310615989515072	-2.372268	1.4080116	0
MYH6	2.9970694	2.9648595	0.9800884955752213	3.0047052	0.9410222804718218	0.019259	0.48326442	0
MYH7	1.5106716	1.9508566	0.713495575221239	1.4063809	0.5753604193971167	-0.4720917	21.051281	0
AL132855.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NGDN	0.11942105	0.13194755	0.16150442477876106	0.11645058	0.12136304062909567	-0.1801013	0.7205006	0
ZFHX2-AS1	0.011584235	0.015448874	0.018805309734513276	0.010668871	0.011271297509829619	-0.52994305	0.554724	0
ZFHX2	0.029669445	0.035054676	0.04314159292035398	0.02839277	0.03040629095674967	-0.30312085	0.5267018	0
AL135999.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
THTPA	0.0030260978	0.0014130314	0.0022123893805309734	0.003408334	0.003669724770642202	1.2133442	0.84265363	0
AP1G2	0.039165538	0.03593964	0.046460176991150445	0.039928466	0.04272608125819135	0.15144165	0.26803964	0
AL135999.1	0.004228823	0.0025756638	0.004424778761061947	0.004620631	0.004456094364351245	0.8190828	0.5858685	0
JPH4	0.002383418	0.0064310874	0.008849557522123894	0.0014242161	0.0010484927916120576	-2.0992558	1.3178877	0
AL135999.3	0.0004926794	1.0622898e-09	0.0	0.00060941995	0.0007863695937090433	2.8266246	0.99117905	0
DHRS2	0.0010149396	1.0622898e-09	0.0	0.0012554387	0.0015727391874180866	3.7606726	1.7654625	0
AL160237.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL136419.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC00596	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DHRS4-AS1	0.1545872	0.16077167	0.19579646017699115	0.15311824	0.15465268676277852	-0.07032224	0.25553545	0
DHRS4	0.07284507	0.062185165	0.0752212389380531	0.07537253	0.07942332896461336	0.27706313	0.884719	0
DHRS4L2	0.2700533	0.31365725	0.3506637168141593	0.2597164	0.25923984272608125	-0.2721564	2.790737	0
AL136419.3	0.0065965597	0.005925347	0.008849557522123894	0.00675577	0.007863695937090432	0.18627447	0.1320265	0
CARMIL3	0.00090810686	1.0622898e-09	0.0	0.001123291	0.0010484927916120576	3.6126804	1.3048053	0
CPNE6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NRL	0.008582479	0.006838295	0.008849557522123894	0.00899591	0.010222804718217562	0.39063686	0.3304464	0
PCK2	0.016543971	0.01578427	0.01991150442477876	0.016724287	0.017562254259501964	0.08294668	0.0802617	0
DCAF11	0.1656725	0.17680646	0.21017699115044247	0.16302928	0.1709043250327654	-0.116971016	0.5105777	0
FITM1	0.41707143	0.46355572	0.4435840707964602	0.40605208	0.35386631716906947	-0.19103397	2.1067033	0
PSME1	0.6264879	0.651737	0.6084070796460177	0.62051755	0.5245085190039318	-0.070806704	0.7816784	0
EMC9	0.29683274	0.27697664	0.3053097345132743	0.30153495	0.28990825688073396	0.12251854	0.8340992	0
AL136295.2	0.0006816433	1.0622898e-09	0.0	0.0008431646	0.0007863695937090433	3.2374942	1.0606939	0
PSME2	0.54737353	0.60257125	0.5796460176991151	0.5343092	0.472870249017038	-0.17342639	2.7598877	0
RNF31	0.040706526	0.026254017	0.03761061946902655	0.04413003	0.046133682830930535	0.74700344	2.7144918	0
IRF9	0.056607097	0.06653469	0.07964601769911504	0.05425374	0.0563564875491481	-0.2938942	0.796959	0
REC8	0.052928444	0.070541665	0.08628318584070796	0.048752334	0.05321100917431193	-0.5320919	1.8719091	0
IPO4	0.030523168	0.03834523	0.051991150442477874	0.028668474	0.03197903014416776	-0.41831586	0.90539503	0
